ID Cliente,Nombre,Edad,Género,Provincia,Nivel de Ingresos,Ocupación
2633,Artemio del Ballester,25,Femenino,San Luis,Medio,Office manager
2634,Marcio Conesa,26,Femenino,Chaco,Bajo,Systems analyst
2635,Itziar Posada Anglada,74,Femenino,Misiones,Medio,Local government officer
2636,Belén Flora Madrigal Ramón,68,Femenino,Río Negro,Bajo,Tourist information centre manager
2637,María del Cerro,52,Masculino,Santa Cruz,Bajo,"Merchandiser, retail"
2638,Luis Ángel Mariscal-Elías,54,Femenino,Tucumán,Bajo,"Doctor, hospital"
2639,América Torrent Julián,38,Masculino,Córdoba,Medio,"Conservation officer, nature"
2640,Amado de Garzón,35,Masculino,Tierra del Fuego,Medio,Media planner
2641,Wálter Juan Bauzà,50,Femenino,Córdoba,Medio,Speech and language therapist
2642,Cristina Comas,25,Femenino,Catamarca,Medio,Health service manager
2643,Nydia Adán Tejero,68,Femenino,Neuquén,Medio,Call centre manager
2644,Patricia Jovita Cases Calvet,66,Masculino,Catamarca,Bajo,"Teacher, special educational needs"
2645,Atilio Castro Vilar,34,Masculino,La Pampa,Medio,Video editor
2646,Andrea Solana Valbuena,60,Masculino,Catamarca,Medio,"Producer, radio"
2647,Eulalia Porcel Barco,48,Masculino,Jujuy,Bajo,Health visitor
2648,Abigaíl Carreño Madrigal,51,Masculino,San Juan,Bajo,"Engineer, automotive"
2649,Zoraida Morera,23,Masculino,Buenos Aires,Bajo,Glass blower/designer
2650,Vidal Benito Marquez,39,Masculino,Río Negro,Bajo,Radiation protection practitioner
2651,Malena Jaume Navarrete,31,Femenino,Río Negro,Bajo,Television/film/video producer
2652,Esteban Palomar Saldaña,20,Masculino,Jujuy,Bajo,"Programme researcher, broadcasting/film/video"
2653,Iris Pintor Morante,29,Femenino,Buenos Aires,Medio,Lawyer
2654,Jorge Calvet Bolaños,53,Masculino,Chaco,Bajo,Architect
2655,Vicenta Valbuena-Marco,29,Femenino,Catamarca,Bajo,"Nurse, children's"
2656,Flavia Palomares,62,Femenino,Chubut,Alto,Jewellery designer
2657,Gaspar Fabregat Novoa,19,Masculino,La Rioja,Medio,Theatre stage manager
2658,María Ángeles Ripoll,19,Femenino,La Rioja,Bajo,Historic buildings inspector/conservation officer
2659,Leocadio del Bárcena,32,Masculino,Mendoza,Medio,"Doctor, general practice"
2660,Adolfo Blazquez Alfonso,40,Femenino,Tucumán,Bajo,Medical technical officer
2661,Aroa Marco Cifuentes,46,Masculino,La Rioja,Bajo,Information officer
2662,Lucila Amores Higueras,34,Otro,Río Negro,Bajo,Graphic designer
2663,Loida del Balaguer,49,Masculino,Mendoza,Alto,"Production designer, theatre/television/film"
2664,Ciriaco Isidro Beltran Coronado,24,Masculino,Chubut,Medio,Architectural technologist
2665,Ismael Calatayud-Caparrós,47,Femenino,Tucumán,Medio,Advertising copywriter
2666,Edelmiro Montes Cortes,45,Masculino,Chaco,Alto,Astronomer
2667,Paulino Acevedo Barceló,31,Femenino,Santa Fe,Alto,Higher education careers adviser
2668,Berto Pellicer Arco,61,Masculino,Neuquén,Medio,Network engineer
2669,Quique Cuéllar Romero,47,Femenino,La Rioja,Medio,Neurosurgeon
2670,Georgina Planas Viana,34,Masculino,San Luis,Bajo,Heritage manager
2671,Nico del Palomar,49,Femenino,Santa Fe,Bajo,"Engineer, structural"
2672,José Antonio Recio Giralt,63,Femenino,San Luis,Medio,"Radiographer, diagnostic"
2673,Cirino Serna Múñiz,23,Masculino,Santa Fe,Medio,"Surveyor, mining"
2674,Reinaldo Agustí Rubio,68,Masculino,La Pampa,Alto,"Merchandiser, retail"
2675,Alejandro Campoy Roca,41,Masculino,Santa Fe,Medio,Advertising copywriter
2676,Cayetano Orozco Mendez,23,Otro,Córdoba,Medio,"Designer, exhibition/display"
2677,Reyes Carpio Alsina,44,Masculino,Formosa,Medio,Electronics engineer
2678,Estrella del Montenegro,35,Masculino,Buenos Aires,Bajo,Private music teacher
2679,Eliseo Agustí,41,Masculino,La Rioja,Medio,Customer service manager
2680,Guiomar Armida Valdés Villaverde,54,Masculino,Misiones,Medio,Chief Executive Officer
2681,Arcelia Fajardo Portero,73,Femenino,Córdoba,Medio,"Engineer, water"
2682,Faustino Mateo-Briones,41,Femenino,Buenos Aires,Medio,Patent attorney
2683,Luís de Sevillano,55,Femenino,Santiago del Estero,Bajo,Soil scientist
2684,Modesto del Mayo,51,Femenino,CABA,Medio,"Engineer, maintenance"
2685,Silvia de Vilaplana,57,Femenino,Tucumán,Medio,Event organiser
2686,Nicolasa de Ramírez,64,Masculino,La Pampa,Medio,Public librarian
2687,Zoraida Pozo Lumbreras,32,Masculino,Catamarca,Medio,Commercial horticulturist
2688,Aroa Montserrat Exposito,28,Femenino,Jujuy,Bajo,"Designer, graphic"
2689,Vito Madrigal Batlle,39,Femenino,Córdoba,Bajo,Professor Emeritus
2690,Severiano Arteaga Montaña,71,Femenino,Córdoba,Bajo,Tourism officer
2691,Eli Sans Santiago,41,Masculino,Santa Cruz,Medio,Optometrist
2692,Aurora Torrents-Antúnez,18,Masculino,Santa Fe,Medio,Claims inspector/assessor
2693,Matías del Ribas,35,Masculino,CABA,Alto,Chartered loss adjuster
2694,Victoriano de Mancebo,61,Femenino,Tucumán,Bajo,Counselling psychologist
2695,Anastasio Abril Escudero,29,Femenino,Jujuy,Bajo,Public affairs consultant
2696,Edelmira Plaza Bustos,74,Femenino,Tierra del Fuego,Medio,Learning disability nurse
2697,Gala Higueras,60,Masculino,Córdoba,Medio,"Teacher, primary school"
2698,Emma Ligia Ariño Amat,45,Femenino,Tierra del Fuego,Medio,Medical sales representative
2699,Eugenia Arnaiz-Lamas,57,Masculino,Salta,Medio,Site engineer
2700,Brunilda del Pardo,24,Masculino,Misiones,Medio,IT sales professional
2701,Candelario Franco Galán,40,Femenino,Chubut,Bajo,Pensions consultant
2702,Cesar Hernandez,38,Masculino,Tierra del Fuego,Alto,Herpetologist
2703,María Teresa Jódar,51,Masculino,Salta,Bajo,Marine scientist
2704,Lola Mulet-Feliu,28,Femenino,CABA,Medio,Garment/textile technologist
2705,Carmina Tatiana Salom Murillo,39,Femenino,Formosa,Medio,Sports development officer
2706,Fermín Larrañaga Bustos,59,Masculino,La Rioja,Medio,Ceramics designer
2707,Jimena Aguiló Huguet,52,Femenino,San Luis,Bajo,Retail manager
2708,Begoña Larrañaga-Herrero,69,Masculino,Santiago del Estero,Bajo,"Administrator, arts"
2709,Haydée Palacio Ureña,46,Femenino,Corrientes,Medio,Fine artist
2710,Chus Víctor Quero Escolano,59,Femenino,Formosa,Bajo,Customer service manager
2711,Óscar Onofre Abril Ochoa,45,Femenino,Santa Fe,Bajo,Financial risk analyst
2712,Xavier Puig Benito,35,Femenino,Río Negro,Medio,Financial adviser
2713,Gracia Bejarano,31,Masculino,Santa Cruz,Medio,"Psychotherapist, child"
2714,Nazario Moll Castelló,35,Masculino,La Pampa,Medio,Metallurgist
2715,Chuy Losa Castells,45,Masculino,La Rioja,Bajo,Medical technical officer
2716,Sofía Salas Pozo,41,Masculino,Neuquén,Medio,Higher education careers adviser
2717,Amarilis de Ferrer,25,Femenino,San Juan,Bajo,Ecologist
2718,Ramiro Montalbán-Méndez,59,Masculino,San Luis,Alto,Manufacturing engineer
2719,Marco Vila Nogueira,71,Masculino,Río Negro,Medio,Accounting technician
2720,Joan Rocamora,62,Masculino,Neuquén,Medio,Armed forces technical officer
2721,Rosalía Sevilla Carranza,70,Otro,Chubut,Alto,"Engineer, communications"
2722,Cipriano León Cifuentes Gallo,25,Masculino,La Pampa,Bajo,Hydrologist
2723,Álvaro Marti Sancho,21,Femenino,Neuquén,Bajo,"Surveyor, mining"
2724,Armida Belda,44,Masculino,San Juan,Medio,Occupational therapist
2725,Imelda Canals Marqués,53,Masculino,Mendoza,Bajo,Commercial horticulturist
2726,Maura Ojeda Vendrell,22,Femenino,Chaco,Medio,Interior and spatial designer
2727,Carolina Priego Sancho,50,Femenino,Salta,Bajo,Training and development officer
2728,Lilia Blanco-Olivares,66,Femenino,Chaco,Alto,Metallurgist
2729,Alberto Galan Murcia,51,Femenino,Río Negro,Medio,Occupational therapist
2730,Gilberto Puig Cuadrado,47,Masculino,Tierra del Fuego,Bajo,"Exhibitions officer, museum/gallery"
2731,Ramón Alba,25,Masculino,Neuquén,Medio,Animal technologist
2732,Xiomara Castellanos-Boix,56,Femenino,Misiones,Bajo,"Education officer, community"
2733,Hilda Amador Bejarano,64,Masculino,La Rioja,Bajo,Professor Emeritus
2734,Alma Valentina Gil Dalmau,43,Femenino,Catamarca,Bajo,Commercial horticulturist
2735,Loida Elba Madrid Pinto,74,Femenino,Jujuy,Medio,Secondary school teacher
2736,Joaquín Rodriguez Rueda,54,Masculino,Entre Ríos,Medio,Air cabin crew
2737,Juan Antonio del Aranda,51,Femenino,Córdoba,Medio,Photographer
2738,Fidel Guillen Ramis,24,Masculino,Santiago del Estero,Bajo,"Scientist, clinical (histocompatibility and immunogenetics)"
2739,Danilo Samper Ibañez,57,Masculino,Misiones,Alto,Armed forces operational officer
2740,Angelita Torrijos Soler,45,Masculino,Salta,Medio,Glass blower/designer
2741,Jordana Dionisia Vargas Iglesia,56,Femenino,Santa Fe,Bajo,"Education officer, community"
2742,Sol Roura Juliá,56,Masculino,San Luis,Medio,Lobbyist
2743,Alonso Guillen Crespo,45,Femenino,Río Negro,Medio,Sales promotion account executive
2744,Anita Ramona Ángel Pizarro,31,Femenino,Neuquén,Bajo,Agricultural engineer
2745,Vasco Grande Fuertes,70,Femenino,Neuquén,Bajo,Minerals surveyor
2746,Fulgencio Olivares Medina,67,Femenino,Buenos Aires,Bajo,Automotive engineer
2747,Dorita Roda-Ortiz,55,Masculino,Tucumán,Medio,Paediatric nurse
2748,Plinio Vilar Guardia,21,Masculino,Tierra del Fuego,Medio,Medical secretary
2749,Anunciación Fátima Cornejo Hervia,59,Masculino,Tierra del Fuego,Bajo,Mudlogger
2750,Sabina Liliana Peñalver Blazquez,35,Femenino,La Rioja,Bajo,"Radiographer, diagnostic"
2751,Íñigo Cifuentes Montero,61,Otro,Jujuy,Medio,Forensic psychologist
2752,Fernanda Aitana Montero Tur,65,Femenino,Misiones,Medio,"Restaurant manager, fast food"
2753,Coral del Portero,42,Femenino,Jujuy,Medio,Operations geologist
2754,Amada Eusebia Carrillo Núñez,24,Femenino,Jujuy,Alto,Farm manager
2755,Yéssica Tejada Miranda,55,Masculino,Santa Cruz,Medio,"Designer, television/film set"
2756,Corona Santiago Prado,45,Femenino,La Pampa,Medio,Local government officer
2757,Micaela Benavides Rivera,22,Femenino,Santiago del Estero,Bajo,Youth worker
2758,Abril Bello-Linares,20,Masculino,Río Negro,Medio,Mechanical engineer
2759,Antonia de Padilla,61,Otro,Formosa,Bajo,Mining engineer
2760,Alondra Campillo Salmerón,48,Masculino,Neuquén,Bajo,Diplomatic Services operational officer
2761,Bernarda Catalán Luna,64,Femenino,Misiones,Medio,"Designer, fashion/clothing"
2762,Heliodoro Landa-Moles,59,Femenino,San Luis,Bajo,"Scientist, research (physical sciences)"
2763,Leonor de Valdés,37,Femenino,Formosa,Bajo,Corporate investment banker
2764,Josué del Montenegro,36,Masculino,Chaco,Medio,Research scientist (medical)
2765,Noelia Vargas Recio,65,Femenino,Santa Fe,Bajo,"Production assistant, television"
2766,Clotilde Alcalá Peralta,28,Femenino,Corrientes,Bajo,"Engineer, mining"
2767,Candelaria Estrella Bonilla Rodríguez,57,Masculino,Santiago del Estero,Medio,"Engineer, aeronautical"
2768,Cruz Escalona Carreño,20,Femenino,Entre Ríos,Medio,Water quality scientist
2769,Calixta Marina Falcón Múñiz,40,Femenino,Tucumán,Bajo,"Merchandiser, retail"
2770,Leire Aguilera,24,Femenino,Entre Ríos,Alto,Horticultural therapist
2771,Néstor Zabala Adadia,40,Masculino,San Luis,Bajo,Research scientist (life sciences)
2772,Gastón Galvez Belmonte,24,Femenino,Neuquén,Medio,Radio producer
2773,Paca Carpio-Burgos,63,Femenino,Río Negro,Bajo,Naval architect
2774,Jorge Fuster Salvà,51,Masculino,Santiago del Estero,Medio,Hotel manager
2775,Anunciación Valencia Marti,59,Masculino,Tierra del Fuego,Bajo,"Psychologist, clinical"
2776,Miguel Ruperto Sureda Mendez,36,Otro,Formosa,Bajo,Emergency planning/management officer
2777,Marcio Casal-Arroyo,26,Femenino,La Rioja,Bajo,Hydrographic surveyor
2778,Osvaldo Sierra España,65,Femenino,Río Negro,Medio,Furniture designer
2779,Teobaldo Lucho Huguet Figueras,68,Masculino,Chaco,Medio,Advice worker
2780,Rosario Acosta Puga,35,Masculino,Chubut,Bajo,"Surveyor, minerals"
2781,Leocadia Chico Mayol,58,Masculino,Entre Ríos,Alto,Systems analyst
2782,Narciso Victor Arribas Martí,65,Masculino,Buenos Aires,Bajo,Fitness centre manager
2783,Eloy Bernad-Luque,62,Femenino,Córdoba,Medio,"Journalist, broadcasting"
2784,Nidia Gual,59,Femenino,Neuquén,Bajo,Energy manager
2785,Maxi Jover Marquez,42,Femenino,Chaco,Medio,Product/process development scientist
2786,Alejandro Quesada Adán,69,Masculino,Santa Fe,Medio,"Engineer, electronics"
2787,Ulises Carpio Ojeda,31,Femenino,La Pampa,Medio,Waste management officer
2788,Albert Cámara Peral,61,Masculino,Chubut,Bajo,Furniture conservator/restorer
2789,Joaquín Benavides-Girona,42,Masculino,San Juan,Bajo,Dancer
2790,Reyes Fuertes Pozo,36,Femenino,Tucumán,Medio,Electronics engineer
2791,Galo Rincón Escudero,56,Femenino,Neuquén,Bajo,"Nurse, mental health"
2792,Reynaldo Santiago Diaz Ledesma,72,Femenino,San Juan,Bajo,Civil Service fast streamer
2793,Primitiva Julián-Cerro,32,Masculino,Santa Cruz,Bajo,Call centre manager
2794,Amador Olivares Dominguez,33,Femenino,Mendoza,Bajo,"Engineer, civil (contracting)"
2795,Reinaldo de Vilar,44,Femenino,Chubut,Bajo,"Engineer, civil (contracting)"
2796,Judith Porcel Alonso,57,Femenino,Buenos Aires,Alto,Arboriculturist
2797,Juan Valcárcel Barceló,27,Masculino,Santiago del Estero,Medio,"Therapist, sports"
2798,Gema Asunción Valcárcel Juliá,21,Otro,San Juan,Medio,Multimedia specialist
2799,Óscar Casado Espada,68,Femenino,Misiones,Bajo,IT sales professional
2800,Curro Gisbert-Prieto,36,Femenino,Chubut,Medio,"Geologist, engineering"
2801,Xiomara Pascual Cuevas,45,Masculino,Córdoba,Medio,Special educational needs teacher
2802,Crescencia Berrocal Acuña,38,Masculino,Tucumán,Medio,Medical secretary
2803,Miguel Ángel Ramón Carreras,64,Masculino,Río Negro,Bajo,Architectural technologist
2804,Leopoldo Lucas Ayala,31,Masculino,Santiago del Estero,Alto,Maintenance engineer
2805,Eloy Arnaiz Galindo,50,Femenino,Santa Fe,Medio,Database administrator
2806,Victoria Iñiguez Revilla,65,Masculino,La Rioja,Alto,"Scientist, product/process development"
2807,Guadalupe Robledo Barón,27,Masculino,Santa Cruz,Bajo,Herbalist
2808,Basilio Múñiz Cortina,36,Masculino,San Juan,Bajo,Health physicist
2809,Anabel Páez Barco,47,Masculino,CABA,Bajo,"Psychologist, prison and probation services"
2810,José Manuel del Quintana,39,Masculino,Tierra del Fuego,Medio,Quantity surveyor
2811,Manola Coloma,20,Femenino,Santa Fe,Bajo,Commissioning editor
2812,Jesusa León Suarez,54,Femenino,Tierra del Fuego,Medio,Insurance broker
2813,Vidal Adán Mena Espada,58,Masculino,Mendoza,Medio,"Nurse, mental health"
2814,Edmundo Vigil Clavero,35,Masculino,Salta,Medio,Barista
2815,Segismundo Ferrán,28,Masculino,Salta,Medio,Arts administrator
2816,Bárbara Fiol Mercader,65,Masculino,Río Negro,Medio,Amenity horticulturist
2817,Rosalina Valcárcel Ariño,19,Femenino,Santa Fe,Medio,Trade mark attorney
2818,Catalina Pla Múgica,29,Femenino,San Juan,Bajo,Cabin crew
2819,Carina de Garay,71,Femenino,Entre Ríos,Medio,"Education officer, community"
2820,Gema Paredes Borrás,23,Femenino,Catamarca,Alto,Furniture conservator/restorer
2821,Jose Carlos Torralba,60,Masculino,Salta,Bajo,"Surveyor, commercial/residential"
2822,Berto Becerra Serra,57,Femenino,San Juan,Alto,Chartered accountant
2823,Efraín Font,61,Femenino,Tierra del Fuego,Bajo,Freight forwarder
2824,Estrella Laguna,46,Femenino,Córdoba,Bajo,Local government officer
2825,Pánfilo Trinidad Ribas Flor,47,Masculino,Entre Ríos,Bajo,"Research officer, political party"
2826,Omar Arias Gargallo,19,Femenino,Tierra del Fuego,Bajo,"Editor, magazine features"
2827,María Pilar Gargallo,26,Femenino,Mendoza,Medio,Amenity horticulturist
2828,Maxi Delgado Prats,64,Femenino,Entre Ríos,Alto,Veterinary surgeon
2829,Leandra Jimena Alberto Palomar,19,Masculino,San Luis,Medio,Corporate investment banker
2830,Manu Villa Lucena,46,Femenino,Córdoba,Alto,Animator
2831,Dorotea Puig-Ochoa,50,Femenino,Tierra del Fuego,Bajo,Trade union research officer
2832,Remedios Solera-Falcó,27,Femenino,Neuquén,Bajo,Stage manager
2833,Adolfo Dionisio Almazán Vera,51,Femenino,Jujuy,Medio,"Administrator, arts"
2834,Sara Vicenta Perelló Cuevas,61,Femenino,Salta,Medio,Health promotion specialist
2835,Griselda Iriarte,72,Masculino,Buenos Aires,Bajo,Radio broadcast assistant
2836,Aitana Gallardo-Rius,25,Femenino,Corrientes,Alto,Medical illustrator
2837,Cintia Martorell,54,Masculino,Mendoza,Medio,"Journalist, broadcasting"
2838,Elías Pera-Jiménez,71,Femenino,Catamarca,Alto,Clinical cytogeneticist
2839,Regina Cayetana Herranz Manzanares,50,Masculino,San Luis,Bajo,"Journalist, magazine"
2840,Olivia Sala,64,Femenino,Neuquén,Medio,Animator
2841,Bienvenida Gilabert Llano,23,Femenino,Chubut,Medio,Training and development officer
2842,Yaiza Castilla Ferrándiz,61,Femenino,La Pampa,Medio,Call centre manager
2843,Julio César Tomé Carreño,57,Femenino,Santiago del Estero,Bajo,Broadcast journalist
2844,Débora Benito-Cerezo,62,Femenino,San Juan,Alto,Senior tax professional/tax inspector
2845,Damián Quintero,36,Femenino,Catamarca,Alto,Private music teacher
2846,Flora Zaragoza-Blanch,49,Masculino,Córdoba,Bajo,"Teacher, special educational needs"
2847,Rosalva Juliá Mateu,44,Masculino,Catamarca,Bajo,English as a foreign language teacher
2848,Loida Pi Lorenzo,18,Masculino,Chubut,Medio,Office manager
2849,Noé de Valera,60,Masculino,Formosa,Medio,Emergency planning/management officer
2850,Dolores Sebastián Morillo,69,Femenino,San Luis,Medio,Dietitian
2851,Rosalinda Abella Niño,50,Femenino,Mendoza,Bajo,Ophthalmologist
2852,Camila del Agudo,57,Femenino,Córdoba,Medio,"Producer, radio"
2853,Juan Bautista Albero-Iglesias,49,Masculino,La Pampa,Medio,"Radiographer, diagnostic"
2854,Eliseo Donaire Rosa,22,Masculino,Santa Fe,Bajo,Merchant navy officer
2855,Judith Esther Cabello Guardia,34,Femenino,Santa Fe,Medio,Geographical information systems officer
2856,Pastor Espejo Maestre,25,Femenino,Misiones,Bajo,Production engineer
2857,Esteban Claudio Bravo Hierro,74,Masculino,Córdoba,Bajo,Public relations account executive
2858,Luz Beatriz Font Manso,59,Femenino,Córdoba,Medio,Immunologist
2859,Joan Francisco Bernat Pera,51,Femenino,Salta,Alto,Chartered loss adjuster
2860,Susana Maldonado Águila,26,Masculino,La Pampa,Bajo,"Surveyor, rural practice"
2861,Cipriano Belmonte Alcolea,73,Femenino,Neuquén,Bajo,"Scientist, clinical (histocompatibility and immunogenetics)"
2862,Marcos Prudencio Peralta Barrios,40,Masculino,Formosa,Bajo,Professor Emeritus
2863,Cecilio Gutierrez Cobos,52,Femenino,Santa Fe,Bajo,Therapeutic radiographer
2864,Rafaela Izquierdo,67,Masculino,Salta,Medio,Retail banker
2865,Rosalina Almagro Tomé,24,Masculino,Tucumán,Medio,Careers adviser
2866,Nicodemo Téllez Losada,32,Femenino,Corrientes,Bajo,Banker
2867,Almudena Agustín Villegas,70,Masculino,Corrientes,Alto,Recruitment consultant
2868,Miriam Delgado,71,Femenino,Santa Fe,Bajo,"Engineer, land"
2869,Paca Catalán Quintero,37,Masculino,Buenos Aires,Alto,Ecologist
2870,Ezequiel Aguado,67,Masculino,Entre Ríos,Alto,Ceramics designer
2871,Damián Chico Bonilla,42,Masculino,Chubut,Medio,"Surveyor, hydrographic"
2872,Santos Acero Ferrero,20,Femenino,San Luis,Bajo,Town planner
2873,Faustino Gimenez Albero,72,Femenino,Entre Ríos,Medio,Ceramics designer
2874,Ruperto Teruel Granados,63,Masculino,Salta,Medio,"Scientist, forensic"
2875,Albano Alvarez Sarmiento,41,Femenino,San Luis,Alto,Photographer
2876,Ramona Cabanillas,51,Femenino,La Rioja,Medio,Rural practice surveyor
2877,Maricruz Amo Gálvez,63,Femenino,Tierra del Fuego,Medio,Biomedical scientist
2878,Gilberto de Salvador,39,Femenino,Neuquén,Medio,Art gallery manager
2879,Sabas Nogueira Mate,28,Femenino,Chaco,Alto,Chief Executive Officer
2880,Adelia Español-Blanco,65,Femenino,Tierra del Fuego,Medio,Magazine features editor
2881,Obdulia Andrade Pujadas,25,Masculino,La Rioja,Alto,Heritage manager
2882,Juan Francisco Almagro Ramón,56,Masculino,Mendoza,Medio,Podiatrist
2883,Amor Cuesta Pascual,60,Masculino,Misiones,Medio,Learning disability nurse
